date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:38:00%20GMT	http://immo.capital/wp-content/uploads/2020/08/press01-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/press01-min.jpg	(from https://immo.capital/press/)
09:38:01	893144/893144	---M--	200	added ('OK')	image/png	etag:%22640ff2ef-da0d8%22	https://immo.capital/wp-content/uploads/2023/03/arik-onboarding-linkedin.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/arik-onboarding-linkedin.png	(from https://immo.capital/press/)
09:38:01	140911/140911	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2590-2266f%22	https://immo.capital/wp-content/uploads/2020/08/press01-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/press01-min.jpg	(from https://immo.capital/press/)
09:38:01	155991/155991	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25a1-26157%22	https://immo.capital/wp-content/uploads/2020/08/press02-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/press02-min.jpg	(from https://immo.capital/press/)
09:38:02	50383/50383	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:01%20GMT	https://immo.capital/news/	C:/My%20Web%20Sites/Immo/immo.capital/news/index.html	(from https://immo.capital/press/)
09:38:02	7654/7654	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:02%20GMT	https://immo.capital/wp-json/wp/v2/pages/32	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/32.json	(from https://immo.capital/contact-us/)
09:38:02	17488/17488	---M--	200	added ('OK')	image/jpeg	etag:%225f5a259d-4450%22	https://immo.capital/wp-content/uploads/2020/07/human01-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/07/human01-min.jpg	(from https://immo.capital/contact-us/)
09:38:02	21291/21291	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25b2-532b%22	https://immo.capital/wp-content/uploads/2020/07/human02-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/07/human02-min.jpg	(from https://immo.capital/contact-us/)
09:38:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:38:03%20GMT	http://immo.capital/robots.txt		(from https://immo.capital/)
09:38:04	283375/283375	---M--	200	added ('OK')	image/jpeg	etag:%228180e5abe04d303f%22	https://immo.capital/wp-content/uploads/2022/05/FEL_9656-1-1640x1092.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/05/FEL_9656-1-1640x1092.jpg	(from https://immo.capital/contact-us/)
09:38:04	538761/538761	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c09c46dff7b486f6c0aa62e0e52b90d4%22	https://js-eu1.hsforms.net/forms/embed/v2.js?ver=10.1.24	C:/My%20Web%20Sites/Immo/js-eu1.hsforms.net/forms/embed/v2830c.js	(from https://immo.capital/contact-us/)
09:38:05	41209/41209	---M--	200	added ('OK')	image/png	etag:%22e9867fd78cf8d367%22	https://immo.capital/wp-content/uploads/2022/10/summer-press-2-451x211.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/10/summer-press-2-451x211.png	(from https://immo.capital/article/)
09:38:05	51900/51900	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:05%20GMT	https://immo.capital/article/immo-in-the-press-summer-highlights/	C:/My%20Web%20Sites/Immo/immo.capital/article/immo-in-the-press-summer-highlights/index.html	(from https://immo.capital/article/)
09:38:05	12855/12855	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2009%20Jun%202023%2007:38:05%20GMT	https://immo.capital/article/single-family-rental-investment-is-well-placed-to-ride-the-tide-of-rising-inflation%ef%bf%bc/	C:/My%20Web%20Sites/Immo/immo.capital/article/single-family-rental-investment-is-well-placed-to-ride-the-tide-of-rising-inflation%ef%bf%bc/index.html	(from https://immo.capital/article/)
09:38:06	21667/21667	---M--	200	added ('OK')	image/jpeg	etag:%22a3d7c954b60623bf%22	https://immo.capital/wp-content/uploads/2022/04/olieman-eth-o-MyHqEEHoM-unsplash-451x301.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/04/olieman-eth-o-MyHqEEHoM-unsplash-451x301.jpg	(from https://immo.capital/article/)
09:38:06	11471/11471	---M--	200	added ('OK')	image/jpeg	etag:%2278fddfa414722f9c%22	https://immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02-451x211.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02-451x211.jpg	(from https://immo.capital/article/)
09:38:06	56403/56403	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:06%20GMT	https://immo.capital/article/the-future-of-housing-delivery-is-circular/	C:/My%20Web%20Sites/Immo/immo.capital/article/the-future-of-housing-delivery-is-circular/index.html	(from https://immo.capital/article/)
09:38:07	15716/15716	---M--	200	added ('OK')	image/jpeg	etag:%22c2abb4456447d931%22	https://immo.capital/wp-content/uploads/2022/02/Blog_Image-451x211.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/02/Blog_Image-451x211.jpg	(from https://immo.capital/article/)
09:38:07	54068/54068	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:07%20GMT	https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/	C:/My%20Web%20Sites/Immo/immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/index.html	(from https://immo.capital/article/)
09:38:07	20023/20023	---M--	200	added ('OK')	image/jpeg	etag:%224e7f8638740f4296%22	https://immo.capital/wp-content/uploads/2022/01/111-451x254.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/01/111-451x254.jpg	(from https://immo.capital/article/)
09:38:07	49573/49573	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:07%20GMT	https://immo.capital/article/immo-at-bisnows-single-family-rental-outlook/	C:/My%20Web%20Sites/Immo/immo.capital/article/immo-at-bisnows-single-family-rental-outlook/index.html	(from https://immo.capital/article/)
09:38:08	25863/25863	---M--	200	added ('OK')	image/jpeg	etag:%22bb7831b618e6ca5c%22	https://immo.capital/wp-content/uploads/2021/10/IMMO-Capital-asset-data-points-451x301.jpeg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2021/10/IMMO-Capital-asset-data-points-451x301.jpg	(from https://immo.capital/article/)
09:38:08	55640/55640	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:08%20GMT	https://immo.capital/article/technology-and-data-driven-decision-making-in-the-residential-sector-could-soon-rival-financial-services/	C:/My%20Web%20Sites/Immo/immo.capital/article/technology-and-data-driven-decision-making-in-the-residential-sector-could-soon-rival-financial-services/index.html	(from https://immo.capital/article/)
09:38:08	14873/14873	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:08%20GMT	https://immo.capital/wp-json/wp/v2/article/2744	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2744.json	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:08	11557/11557	---M--	200	added ('OK')	image/jpeg	etag:%22e2a352f1822d5d86%22	https://immo.capital/wp-content/uploads/2023/04/gabor-327x327.jpeg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/04/gabor-327x327.jpg	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:09	98136/98136	---M--	200	added ('OK')	image/png	etag:%22642c28b0-17f58%22	https://immo.capital/wp-content/uploads/2023/04/Screenshot-2023-04-04-at-14.39.20.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/04/Screenshot-2023-04-04-at-14.39.20.png	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:09	49544/49544	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:09%20GMT	https://immo.capital/tag/immo-news/	C:/My%20Web%20Sites/Immo/immo.capital/tag/immo-news/index.html	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:09	52723/52723	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:09%20GMT	https://immo.capital/article/immo-awarded-as-technology-pioneer-by-world-economic-forum/	C:/My%20Web%20Sites/Immo/immo.capital/article/immo-awarded-as-technology-pioneer-by-world-economic-forum/index.html	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:10	3739881/3739881	---M--	200	added ('OK')	image/jpeg	etag:%22642c29b0-3910e9%22	https://immo.capital/wp-content/uploads/2023/04/pexels-hatice-baran-16037283.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/04/pexels-hatice-baran-16037283.jpg	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:11	7231/7231	---M--	200	added ('OK')	image/png	etag:%22f42ffb8ddb068614%22	https://immo.capital/wp-content/uploads/2020/09/WEF-Tech-Pioneer-451x243.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/WEF-Tech-Pioneer-451x243.png	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:11	35304/35304	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2572-89e8%22	https://immo.capital/wp-content/uploads/2020/08/press04-min-451x291.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/press04-min-451x291.jpg	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:11	4248/4248	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:11%20GMT	https://immo.capital/wp-json/wp/v2/article/2647	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2647.json	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:11	52181/52181	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:11%20GMT	https://immo.capital/article/announcing-immos-additional-funding-round-bringing-the-total-series-a-to-e14m/	C:/My%20Web%20Sites/Immo/immo.capital/article/announcing-immos-additional-funding-round-bringing-the-total-series-a-to-e14m/index.html	(from https://immo.capital/article/code-like-a-proptech-github-copilot-and-chatgpt-boosting-developer-efficiency-at-immo/)
09:38:11	2857/2857	---M--	200	added ('OK')	image/png	etag:%22d01286390179a19e%22	https://immo.capital/wp-content/uploads/2020/09/Icon_Black_YellowBG-327x327.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Icon_Black_YellowBG-327x327.png	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:12	35960/35960	---M--	200	added ('OK')	image/jpeg	etag:%22bbf00bf9daf6ca0f%22	https://immo.capital/wp-content/uploads/2021/12/Blog-image_BTR-SFR-comaprison_v2-451x338.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2021/12/Blog-image_BTR-SFR-comaprison_v2-451x338.jpg	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:14	25114/25114	---M--	200	added ('OK')	image/jpeg	etag:%225f5a257b-621a%22	https://immo.capital/wp-content/uploads/2020/08/about01-min-451x245.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/about01-min-451x245.jpg	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:15	42319/42319	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:12%20GMT	https://immo.capital/tag/proptech/	C:/My%20Web%20Sites/Immo/immo.capital/tag/proptech/index.html	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:15	47943/47943	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:14%20GMT	https://immo.capital/tag/sfr/	C:/My%20Web%20Sites/Immo/immo.capital/tag/sfr/index.html	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:16	56772/56772	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:15%20GMT	https://immo.capital/article/why-sfr-could-be-a-much-better-investment-than-btr/	C:/My%20Web%20Sites/Immo/immo.capital/article/why-sfr-could-be-a-much-better-investment-than-btr/index.html	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:17	3258914/3258914	---M--	200	added ('OK')	image/jpeg	etag:%22640fb018-31ba22%22	https://immo.capital/wp-content/uploads/2023/03/joao-barbosa-iSZJxklblkw-unsplash.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/joao-barbosa-iSZJxklblkw-unsplash.jpg	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:17	5937/5937	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:16%20GMT	https://immo.capital/wp-json/wp/v2/article/2496	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2496.json	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:17	55447/55447	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:16%20GMT	https://immo.capital/article/in-a-zero-yield-world-real-estate-investors-turn-to-proptech-for-alpha/	C:/My%20Web%20Sites/Immo/immo.capital/article/in-a-zero-yield-world-real-estate-investors-turn-to-proptech-for-alpha/index.html	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:17	31852/31852	---M--	200	added ('OK')	image/png	etag:%228bd099ff23ed79dd%22	https://immo.capital/wp-content/uploads/2023/02/Hans-Christian-Zappel_ROUND_immo-capital-327x327.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Hans-Christian-Zappel_ROUND_immo-capital-327x327.png	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:17	48653/48653	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:17%20GMT	https://immo.capital/article/category/sfr/	C:/My%20Web%20Sites/Immo/immo.capital/article/category/sfr/index.html	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:20	41319/41319	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:18%20GMT	https://immo.capital/tag/interest-rates/	C:/My%20Web%20Sites/Immo/immo.capital/tag/interest-rates/index.html	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:20	533317/533317	---M--	200	added ('OK')	image/jpeg	etag:%222fd66cb1836c575e%22	https://immo.capital/wp-content/uploads/2023/02/iStock-172145563-1640x1093.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/iStock-172145563-1640x1093.jpg	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:21	42515/42515	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:21%20GMT	https://immo.capital/tag/renting/	C:/My%20Web%20Sites/Immo/immo.capital/tag/renting/index.html	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:21	4945782/4945782	---M--	200	added ('OK')	application/pdf	etag:%22640f9680-4b7776%22	https://immo.capital/wp-content/uploads/2023/03/What-does-2023-have-in-store-for-UK-residential-v0.3.pdf	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/What-does-2023-have-in-store-for-UK-residential-v0.3.pdf	(from https://immo.capital/article/immos-2023-uk-residential-outlook/)
09:38:21	2213994/2213994	---M--	200	added ('OK')	image/jpeg	etag:%2263ea5904-21c86a%22	https://immo.capital/wp-content/uploads/2023/02/iStock-522538306.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/iStock-522538306.jpg	(from https://immo.capital/article/what-higher-interest-rates-mean-for-single-family-rental-investments/)
09:38:21	21237/21237	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:21%20GMT	https://immo.capital/wp-json/wp/v2/pages/3	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/3.json	(from https://immo.capital/privacy-policy/)
09:38:21	9989/9989	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:21%20GMT	https://immo.capital/wp-json/wp/v2/pages/47	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/47.json	(from https://immo.capital/terms-and-conditions/)
09:38:22	8082/8082	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:21%20GMT	https://immo.capital/wp-json/wp/v2/article/2060	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2060.json	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:22	25186/25186	---M--	200	added ('OK')	image/jpeg	etag:%22746d7d98e9153920%22	https://immo.capital/wp-content/uploads/2021/10/Todd-Ruppert-IMMO-press-release-451x320.jpeg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2021/10/Todd-Ruppert-IMMO-press-release-451x320.jpg	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:23	57130/57130	---M--	200	added ('OK')	image/jpeg	etag:%2205bbdb7b466a426a%22	https://immo.capital/wp-content/uploads/2021/11/single-family-rental-buildings-europe-451x301.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2021/11/single-family-rental-buildings-europe-451x301.jpg	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:23	502083/502083	---M--	200	added ('OK')	image/jpeg	etag:%226255ae3d-7a943%22	https://immo.capital/wp-content/uploads/2022/04/Blog-cover_1640-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/04/Blog-cover_1640-1.jpg	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:23	50578/50578	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:22%20GMT	https://immo.capital/article/leading-global-investor-todd-ruppert-joins-immo-capital-as-strategic-advisor/	C:/My%20Web%20Sites/Immo/immo.capital/article/leading-global-investor-todd-ruppert-joins-immo-capital-as-strategic-advisor/index.html	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:23	57054/57054	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:23%20GMT	https://immo.capital/article/an-intro-to-investing-in-the-single-family-rental-market/	C:/My%20Web%20Sites/Immo/immo.capital/article/an-intro-to-investing-in-the-single-family-rental-market/index.html	(from https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/)
09:38:23	5527/5527	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:23%20GMT	https://immo.capital/wp-json/wp/v2/article/2408	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2408.json	(from https://immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/)
09:38:24	41273/41273	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:24%20GMT	https://immo.capital/tag/inflation/	C:/My%20Web%20Sites/Immo/immo.capital/tag/inflation/index.html	(from https://immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/)
09:38:24	821196/821196	---M--	200	added ('OK')	image/jpeg	etag:%2263e3a390-c87cc%22	https://immo.capital/wp-content/uploads/2023/02/tierra-mallorca-rgJ1J8SDEAY-unsplash.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/tierra-mallorca-rgJ1J8SDEAY-unsplash.jpg	(from https://immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/)
09:38:24	41312/41312	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:24%20GMT	https://immo.capital/tag/residential-investment/	C:/My%20Web%20Sites/Immo/immo.capital/tag/residential-investment/index.html	(from https://immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/)
09:38:24	45805/45805	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:24%20GMT	https://immo.capital/news/page/2/	C:/My%20Web%20Sites/Immo/immo.capital/news/page/2/index.html	(from https://immo.capital/news/)
09:38:24	6777/6777	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:24%20GMT	https://immo.capital/wp-json/wp/v2/article/2346	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2346.json	(from https://immo.capital/article/immo-in-the-press-summer-highlights/)
09:38:25	835533/835533	---M--	200	added ('OK')	image/png	etag:%22633efee0-cbfcd%22	https://immo.capital/wp-content/uploads/2022/10/summer-press-2.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/10/summer-press-2.png	(from https://immo.capital/article/immo-in-the-press-summer-highlights/)
09:38:25	11202/11202	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:25%20GMT	https://immo.capital/wp-json/wp/v2/article/2036	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2036.json	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:26	200058/200058	---M--	200	added ('OK')	image/jpeg	etag:%22622204ee-30d7a%22	https://immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02.jpg	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:26	109806/109806	---M--	200	added ('OK')	image/jpeg	etag:%22629f1603288689da%22	https://immo.capital/wp-content/uploads/2022/03/Info_Immo-01-3-1640x855.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/03/Info_Immo-01-3-1640x855.jpg	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:26	41496/41496	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:26%20GMT	https://immo.capital/article/category/sustainability/	C:/My%20Web%20Sites/Immo/immo.capital/article/category/sustainability/index.html	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:26	7598/7598	---M--	200	added ('OK')	image/jpeg	etag:%22f0ccf0c43a7822b5%22	https://immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02-327x153.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/03/Blog-Cover-Immo-02-327x153.jpg	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:26	41191/41191	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:26%20GMT	https://immo.capital/tag/esg/	C:/My%20Web%20Sites/Immo/immo.capital/tag/esg/index.html	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:27	7868/7868	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:27%20GMT	https://immo.capital/wp-json/wp/v2/article/2002	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/2002.json	(from https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/)
09:38:27	41218/41218	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:27%20GMT	https://immo.capital/tag/retrofitting/	C:/My%20Web%20Sites/Immo/immo.capital/tag/retrofitting/index.html	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:27	41224/41224	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:27%20GMT	https://immo.capital/tag/sustainability/	C:/My%20Web%20Sites/Immo/immo.capital/tag/sustainability/index.html	(from https://immo.capital/article/the-future-of-housing-delivery-is-circular/)
09:38:27	27743/27743	---M--	200	added ('OK')	image/png	etag:%2272f5fc0f4462b4a0%22	https://immo.capital/wp-content/uploads/2023/02/Dawid-Baranowski_ROUND_immo-capital-327x327.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Dawid-Baranowski_ROUND_immo-capital-327x327.png	(from https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/)
09:38:28	110421/110421	---M--	200	added ('OK')	image/jpeg	etag:%2261f92ef1-1af55%22	https://immo.capital/wp-content/uploads/2022/02/Blog_Image.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/02/Blog_Image.jpg	(from https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/)
09:38:28	41312/41312	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:28%20GMT	https://immo.capital/tag/housing-provider/	C:/My%20Web%20Sites/Immo/immo.capital/tag/housing-provider/index.html	(from https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/)
09:38:28	3489/3489	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:28%20GMT	https://immo.capital/wp-json/wp/v2/article/1981	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/1981.json	(from https://immo.capital/article/immo-at-bisnows-single-family-rental-outlook/)
09:38:28	41291/41291	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:28%20GMT	https://immo.capital/tag/residents/	C:/My%20Web%20Sites/Immo/immo.capital/tag/residents/index.html	(from https://immo.capital/article/why-we-stopped-calling-ourselves-a-landlord-and-our-customers-tenants/)
09:38:29	41159/41159	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:38:29%20GMT	https://immo.capital/tag/webinar/	C:/My%20Web%20Sites/Immo/immo.capital/tag/webinar/index.html	(from https://immo.capital/article/immo-at-bisnows-single-family-rental-outlook/)
09:38:29	8940/8940	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:29%20GMT	https://immo.capital/wp-json/wp/v2/article/1911	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/article/1911.json	(from https://immo.capital/article/technology-and-data-driven-decision-making-in-the-residential-sector-could-soon-rival-financial-services/)
09:38:29	594023/594023	---M--	200	added ('OK')	image/jpeg	etag:%2261f8f5c5-91067%22	https://immo.capital/wp-content/uploads/2022/01/111.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/01/111.jpg	(from https://immo.capital/article/immo-at-bisnows-single-family-rental-outlook/)
